Threshold_Factor,Detected_Cells,True_Cells,False_Alarm_Cells,False_Cells,Detection_Rate,False_Alarm_Rate
8.8,329942,391135,22831,7849505,0.843550180883838,0.0029085910512828515
8.85,329510,391135,22600,7849505,0.8424457028903064,0.002879162444001246
8.9,329510,391135,22398,7849505,0.8424457028903064,0.002853428337200881
8.950000000000001,328664,391135,22204,7849505,0.8402827668196403,0.0028287134029470647
9.0,327610,391135,21999,7849505,0.8375880450483848,0.002802597106441744
9.05,327190,391135,21793,7849505,0.8365142469991179,0.002776353413368104
9.1,327190,391135,21218,7849505,0.8365142469991179,0.0027031003865848864
9.15,326266,391135,21042,7849505,0.8341518912907309,0.002680678590560806
9.200000000000001,324856,391135,20846,7849505,0.8305469978396206,0.0026557088631703526
9.25,324856,391135,20298,7849505,0.8305469978396206,0.0025858955437317384
9.3,323293,391135,20109,7849505,0.8265509350991346,0.0025618175923195156
9.35,323293,391135,19923,7849505,0.8265509350991346,0.0025381218306122486
9.4,323293,391135,19734,7849505,0.8265509350991346,0.002514043879200026
9.450000000000001,323293,391135,19547,7849505,0.8265509350991346,0.0024902207209244404
9.5,323293,391135,19374,7849505,0.8265509350991346,0.002468181114605316
9.55,321399,391135,19202,7849505,0.8217086172293454,0.00244626890485451
9.600000000000001,320211,391135,19033,7849505,0.8186713027471333,0.00242473888480866
9.65,320115,391135,18858,7849505,0.8184258631930152,0.002402444485352898
9.700000000000001,319323,391135,18677,7849505,0.8164009868715405,0.0023793857064872245
9.75,319323,391135,18127,7849505,0.8164009868715405,0.002309317593911973
9.8,319323,391135,17969,7849505,0.8164009868715405,0.0022891889361176276
9.850000000000001,319323,391135,17833,7849505,0.8164009868715405,0.002271863002826293
9.9,319323,391135,17687,7849505,0.8164009868715405,0.0022532631038517715
9.950000000000001,319323,391135,17531,7849505,0.8164009868715405,0.002233389239194064
10.0,318652,391135,17402,7849505,0.8146854666547356,0.0022169550818809595
10.05,317062,391135,17257,7849505,0.8106203740396538,0.0021984825794747567
10.100000000000001,317062,391135,16728,7849505,0.8106203740396538,0.0021310897948341964
10.15,316529,391135,16580,7849505,0.8092576731818937,0.002112235102723038
10.200000000000001,315629,391135,16433,7849505,0.8069566773620361,0.0020935078071801978
10.25,315629,391135,16277,7849505,0.8069566773620361,0.0020736339425224902
10.3,314699,391135,16145,7849505,0.8045789816815166,0.00205681759550443
10.350000000000001,314699,391135,16026,7849505,0.8045789816815166,0.0020416574038745116
10.4,314699,391135,15895,7849505,0.8045789816815166,0.00202496845342477
10.450000000000001,313759,391135,15378,7849505,0.8021757193807765,0.0019591044276040335
10.5,312457,391135,15251,7849505,0.7988469454280491,0.0019429250634275664
10.55,312457,391135,15117,7849505,0.7988469454280491,0.001925853923272869
10.600000000000001,312457,391135,14994,7849505,0.7988469454280491,0.0019101841453696762
10.65,312457,391135,14879,7849505,0.7988469454280491,0.0018955335400130326
10.700000000000001,311658,391135,14759,7849505,0.79680417247242,0.001880245951814796
10.75,311658,391135,14626,7849505,0.79680417247242,0.001863302208228417
10.8,311658,391135,14503,7849505,0.79680417247242,0.0018476324303252243
10.850000000000001,310623,391135,14014,7849505,0.7941580272795837,0.0017853355084174098
10.9,310623,391135,13890,7849505,0.7941580272795837,0.0017695383339458985
10.950000000000001,308881,391135,13782,7849505,0.7897043220371484,0.0017557795045674855
11.0,308082,391135,13648,7849505,0.7876615490815192,0.0017387083644127878
11.05,308082,391135,13156,7849505,0.7876615490815192,0.0016760292528000174
11.100000000000001,306592,391135,13037,7849505,0.7838521226686438,0.0016608690611700993
11.15,306592,391135,12900,7849505,0.7838521226686438,0.0016434157313104456
11.200000000000001,305511,391135,12777,7849505,0.7810883710227926,0.001627745953407253
11.25,305511,391135,12659,7849505,0.7810883710227926,0.0016127131583456536
11.3,305511,391135,12531,7849505,0.7810883710227926,0.001596406397600868
11.350000000000001,305511,391135,12417,7849505,0.7810883710227926,0.001581883188812543
11.4,304965,391135,12315,7849505,0.7796924335587457,0.0015688887388440418
11.450000000000001,304965,391135,11831,7849505,0.7796924335587457,0.0015072287997778204
11.5,304965,391135,11719,7849505,0.7796924335587457,0.0014929603841261328
11.55,304965,391135,11628,7849505,0.7796924335587457,0.0014813672964091365
11.600000000000001,304965,391135,11542,7849505,0.7796924335587457,0.0014704111915337336
11.65,304010,391135,11076,7849505,0.7772508213276745,0.0014110443906972477
11.700000000000001,304010,391135,10981,7849505,0.7772508213276745,0.001398941716706977
11.75,303258,391135,10893,7849505,0.7753282114870824,0.0013877308186949367
11.8,303258,391135,10416,7849505,0.7753282114870824,0.001326962655606946
11.850000000000001,302390,391135,10330,7849505,0.7731090288519309,0.001316006550731543
11.9,301488,391135,10227,7849505,0.7708029197080292,0.0013028847041947232
11.950000000000001,300944,391135,10127,7849505,0.7694120955680264,0.0012901450473628592
12.0,300944,391135,9645,7849505,0.7694120955680264,0.001228739901433275
12.05,300944,391135,9198,7849505,0.7694120955680264,0.0011717936353948435
12.100000000000001,300333,391135,9112,7849505,0.7678499750725453,0.0011608375305194403
12.15,300333,391135,9022,7849505,0.7678499750725453,0.001149371839370763
12.200000000000001,299534,391135,8553,7849505,0.7658072021169161,0.001089622848829321
12.25,298735,391135,8085,7849505,0.7637644291612871,0.001030001254856198
12.3,298735,391135,7979,7849505,0.7637644291612871,0.0010164972186144222
12.350000000000001,298735,391135,7900,7849505,0.7637644291612871,0.0010064328897172498
12.4,298735,391135,7813,7849505,0.7637644291612871,0.000995349388273528
12.450000000000001,298124,391135,7711,7849505,0.762202308665806,0.000982354938305027
12.5,298124,391135,7612,7849505,0.762202308665806,0.0009697426780414816
12.55,297566,391135,7522,7849505,0.7607756912574942,0.0009582769868928041
12.600000000000001,53448,391135,7434,7849505,0.1366484717552763,0.0009470660888807638
12.65,52555,391135,7346,7849505,0.13436537256957318,0.0009358551908687236
12.700000000000001,52555,391135,7267,7849505,0.13436537256957318,0.0009257908619715511
12.75,52555,391135,7174,7849505,0.13436537256957318,0.0009139429811179176
12.8,50889,391135,7092,7849505,0.13010597364081455,0.0009034964625157892
12.850000000000001,48936,391135,7001,7849505,0.1251128127117236,0.000891903374798793
12.9,48936,391135,6905,7849505,0.1251128127117236,0.0008796733042402036
12.950000000000001,48936,391135,6800,7849505,0.1251128127117236,0.0008662966645667466
13.0,48936,391135,6722,7849505,0.1251128127117236,0.0008563597322378927
13.05,48936,391135,6632,7849505,0.1251128127117236,0.0008448940410892152
13.100000000000001,48936,391135,6540,7849505,0.1251128127117236,0.0008331735568039004
13.15,48936,391135,6448,7849505,0.1251128127117236,0.0008214530725185855
13.200000000000001,48936,391135,6357,7849505,0.1251128127117236,0.0008098599848015894
13.25,48936,391135,6262,7849505,0.1251128127117236,0.0007977573108113187
13.3,48936,391135,6151,7849505,0.1251128127117236,0.0007836162917279497
13.350000000000001,48468,391135,6065,7849505,0.12391629488539763,0.0007726601868525468
13.4,47566,391135,5982,7849505,0.1216101857414959,0.0007620862716820997
13.450000000000001,47566,391135,5893,7849505,0.1216101857414959,0.0007507479771017408
13.5,47566,391135,5796,7849505,0.1216101857414959,0.0007383905099748328
13.55,47566,391135,5706,7849505,0.1216101857414959,0.0007269248188261553
13.600000000000001,47566,391135,5611,7849505,0.1216101857414959,0.0007148221448358845
13.65,47502,391135,5512,7849505,0.1214465593720838,0.0007022098845723393
13.700000000000001,47502,391135,5410,7849505,0.1214465593720838,0.0006892154346038381
13.75,47502,391135,5343,7849505,0.1214465593720838,0.0006806798645264892
13.8,47047,391135,5284,7849505,0.12028327815204469,0.0006731634669956896
13.850000000000001,47047,391135,5208,7849505,0.12028327815204469,0.000663481327803473
13.9,46179,391135,5119,7849505,0.11806409551689315,0.000652143033223114
13.950000000000001,45098,391135,5028,7849505,0.11530034387104197,0.0006405499455061179
14.0,44044,391135,4938,7849505,0.11260562209978651,0.0006290842543574404
14.05,43433,391135,4867,7849505,0.11104350160430541,0.000620039098006817
14.100000000000001,43433,391135,4782,7849505,0.11104350160430541,0.0006092103896997327
14.15,42379,391135,4702,7849505,0.10834877983304997,0.0005990186642342415
14.200000000000001,41768,391135,4623,7849505,0.10678665933756887,0.000588954335337069
14.25,40436,391135,4533,7849505,0.10338118552417963,0.0005774886441883915
