Threshold_Factor,Detected_Cells,True_Cells,False_Alarm_Cells,False_Cells,Detection_Rate,False_Alarm_Rate
16.35,51364,391135,7041,7849505,0.13132038810129495,0.0008969992375315386
16.400000000000002,50909,391135,6986,7849505,0.13015710688125584,0.0008899924262740134
16.45,50909,391135,6935,7849505,0.13015710688125584,0.0008834952012897628
16.5,50909,391135,6873,7849505,0.13015710688125584,0.0008755966140540073
16.55,50909,391135,6461,7849505,0.13015710688125584,0.0008231092279067279
16.6,50909,391135,6026,7849505,0.13015710688125584,0.0007676917206881198
16.650000000000002,50909,391135,5971,7849505,0.13015710688125584,0.0007606849094305947
16.7,50909,391135,5910,7849505,0.13015710688125584,0.0007529137187631576
16.75,50909,391135,5859,7849505,0.13015710688125584,0.000746416493778907
16.8,50909,391135,5803,7849505,0.13015710688125584,0.0007392822859530633
16.85,50909,391135,5760,7849505,0.13015710688125584,0.0007338042335153618
16.900000000000002,50909,391135,5697,7849505,0.13015710688125584,0.0007257782497112875
16.95,50909,391135,5638,7849505,0.13015710688125584,0.0007182618521804878
17.0,49979,391135,5596,7849505,0.12777941120073633,0.000712911196311105
17.05,49979,391135,5544,7849505,0.12777941120073633,0.0007062865747585358
17.1,49979,391135,5494,7849505,0.12777941120073633,0.0006999167463426038
17.150000000000002,49368,391135,5437,7849505,0.12621729070525523,0.0006926551419484413
17.2,49368,391135,5378,7849505,0.12621729070525523,0.0006851387444176416
17.25,49368,391135,4588,7849505,0.12621729070525523,0.0005844954554459166
17.3,48422,391135,4536,7849505,0.12379868843238268,0.0005778708338933475
17.35,48422,391135,4487,7849505,0.12379868843238268,0.0005716284020457341
17.400000000000002,48422,391135,4450,7849505,0.12379868843238268,0.0005669147290179445
17.45,48422,391135,4412,7849505,0.12379868843238268,0.0005620736594218361
17.5,48422,391135,4367,7849505,0.12379868843238268,0.0005563408138474974
17.55,48422,391135,4313,7849505,0.12379868843238268,0.0005494613991582908
17.6,48422,391135,4274,7849505,0.12379868843238268,0.000544492932993864
17.650000000000002,48262,391135,4225,7849505,0.12338962250885244,0.0005382505011462506
17.7,48262,391135,3435,7849505,0.12338962250885244,0.00043760721217452563
17.75,48262,391135,3400,7849505,0.12338962250885244,0.0004331483322833733
17.8,47181,391135,3359,7849505,0.12062587086300126,0.00042792507298230906
17.85,47181,391135,3308,7849505,0.12062587086300126,0.0004214278479980585
17.900000000000002,47181,391135,2515,7849505,0.12062587086300126,0.0003204023693213776
17.95,47117,391135,2472,7849505,0.12046224449358917,0.0003149243168836761
18.0,45283,391135,2431,7849505,0.1157733263451238,0.0003097010575826119
18.05,45283,391135,2389,7849505,0.1157733263451238,0.00030435040171322903
18.1,45283,391135,2338,7849505,0.1157733263451238,0.00029785317672897845
18.150000000000002,45283,391135,2292,7849505,0.1157733263451238,0.00029199293458632107
18.2,44635,391135,2251,7849505,0.11411660935482634,0.00028676967528525684
18.25,44024,391135,2216,7849505,0.11255448885934524,0.00028231079539410445
18.3,44024,391135,2167,7849505,0.11255448885934524,0.00027606836354649117
18.35,44024,391135,2137,7849505,0.11255448885934524,0.000272246466496932
18.400000000000002,44024,391135,2102,7849505,0.11255448885934524,0.0002677875866057796
18.45,43324,391135,2064,7849505,0.11076482544390044,0.0002629465170096713
18.5,43324,391135,2037,7849505,0.11076482544390044,0.00025950680966506807
18.55,42478,391135,1994,7849505,0.10860188937323431,0.0002540287572273666
